queue_name,queue_slug,scenario_id,priority,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,baixa,mean_waiting_time,30,0.006125627174384449,5.185673520223916e-05,0.006107070480013608,0.006144183868755291
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_70,baixa,mean_system_time,30,0.010121408872579674,6.118228770449778e-05,0.01009951507210393,0.010143302673055417
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,alta,arrivals,30,60808.6,301.9364628298591,60700.55342440485,60916.64657559515
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,alta,accepted,30,54610.53333333333,249.39218986932227,54521.28948433607,54699.777182330596
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,alta,served,30,54609.73333333333,249.59870320912762,54520.4155844865,54699.05108218016
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,alta,dropped,30,6198.066666666667,112.79182329539162,6157.704631064932,6238.428702268401
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,alta,loss_probability,30,0.10192444765385852,0.0015966655671645915,0.10135308821854568,0.10249580708917137
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,alta,throughput,30,60.6774814814815,0.2773318924545864,60.57823953831836,60.77672342464464
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,alta,mean_waiting_time,30,0.008784589023331303,6.17896771712547e-05,0.008762477871326299,0.008806700175336307
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,alta,mean_system_time,30,0.012781686281974803,7.125242523717863e-05,0.01275618892906296,0.012807183634886646
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,baixa,arrivals,30,141869.26666666666,386.0347432401723,141731.12590792248,142007.40742541084
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,baixa,accepted,30,127390.66666666667,272.3722520341617,127293.19950803464,127488.1338252987
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,baixa,served,30,127389.0,272.859064290555,127291.3586378393,127486.6413621607
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,baixa,dropped,30,14478.6,188.71500132246493,14411.069204066232,14546.130795933768
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,baixa,loss_probability,30,0.10205401261156097,0.001132797884792007,0.10164864609455908,0.10245937912856286
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,baixa,throughput,30,141.54333333333335,0.3031767381006194,141.43484293093258,141.65182373573413
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,baixa,mean_waiting_time,30,0.008789498108714435,5.20632700453363e-05,0.008770867506799177,0.008808128710629692
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_90,baixa,mean_system_time,30,0.012788804963606206,5.530316710830026e-05,0.012769014979416767,0.012808594947795645
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,alta,arrivals,30,64135.8,246.58346841698804,64047.561239066235,64224.03876093377
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,alta,accepted,30,56334.4,218.32696138811056,56256.2727002463,56412.5272997537
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,alta,served,30,56333.566666666666,218.00168985952658,56255.5557638346,56411.57756949873
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,alta,dropped,30,7801.4,131.6370663657441,7754.294280773815,7848.505719226184
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,alta,loss_probability,30,0.12163693422713436,0.0018815821819342577,0.1209636186906355,0.12231024976363321
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,alta,throughput,30,62.59285185185184,0.24222409984391918,62.50617307092732,62.67953063277636
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,alta,mean_waiting_time,30,0.00939388250053078,7.152690581195846e-05,0.009368286926006698,0.00941947807505486
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,alta,mean_system_time,30,0.01339080481907436,8.167858343015758e-05,0.013361576513369312,0.013420033124779407
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,baixa,arrivals,30,149533.33333333334,303.9916438657975,149424.5513206496,149642.1153460171
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,baixa,accepted,30,131314.1,311.4964271672004,131202.63243510207,131425.56756489794
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,baixa,served,30,131312.26666666666,311.6008646499151,131200.7617292955,131423.7716040378
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,baixa,dropped,30,18219.233333333334,243.334122971479,18132.15733573402,18306.309330932647
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,baixa,loss_probability,30,0.12183992056407654,0.00155348371258204,0.12128401355697248,0.1223958275711806
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,baixa,throughput,30,145.90251851851855,0.34622318294434984,145.77862414366172,146.02641289337538
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,baixa,mean_waiting_time,30,0.00939873305145889,6.297574718364491e-05,0.00937619746975085,0.00942126863316693
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,rho_0_95,baixa,mean_system_time,30,0.01339986041945049,7.315841101704659e-05,0.013373681018286778,0.0134260398206142
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,alta,arrivals,30,54010.166666666664,268.1619535529478,53914.206143996606,54106.12718933672
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,alta,accepted,30,44645.36666666667,225.241247422025,44564.76512143215,44725.968211901185
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,alta,served,30,44644.933333333334,225.2618297759809,44564.32442279805,44725.54224386862
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,alta,dropped,30,9364.8,136.74501819079188,9315.86642368816,9413.733576311839
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,alta,loss_probability,30,0.17338709749753584,0.0021842921314064573,0.17260545859680163,0.17416873639827005
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,alta,throughput,30,49.6054814814815,0.2502909219733119,49.51591602533118,49.695046937631815
