queue_name,queue_slug,scenario_id,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,sim_time,30,1000.0,0.0,1000.0,1000.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,warmup_time,30,100.0,0.0,100.0,100.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,measured_time,30,900.0,0.0,900.0,900.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,arrivals_total,30,112479.43333333333,338.10023848611496,112358.44571681974,112600.42094984693
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,arrivals_high,30,33734.833333333336,170.37141644134408,33673.8667049465,33795.79996172017
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,arrivals_low,30,78744.6,314.24815583910095,78632.14774164313,78857.05225835688
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,accepted_total,30,112479.43333333333,338.10023848611496,112358.44571681974,112600.42094984693
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,accepted_high,30,33734.833333333336,170.37141644134408,33673.8667049465,33795.79996172017
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,accepted_low,30,78744.6,314.24815583910095,78632.14774164313,78857.05225835688
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,served_total,30,112479.03333333334,338.13468886834426,112358.03338890879,112600.03327775789
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,served_high,30,33734.73333333333,170.45616957777278,33673.73637642613,33795.73029024053
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,served_low,30,78744.3,314.2202335503139,78631.85773350584,78856.74226649417
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,dropped_total,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,dropped_high,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,dropped_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,replaced_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,loss_probability_total,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,loss_probability_high,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,loss_probability_low,30,0.0,0.0,0.0,0.0
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,replacement_probability_low,30,0.0,0.0,0.0,0.0
