queue_name,queue_slug,scenario_id,replication,seed,lambda_rate,mu_rate,rho,K,N,p_high,servers,service_distribution,sim_time,warmup_time,measured_time,arrivals_total,arrivals_high,arrivals_low,accepted_total,accepted_high,accepted_low,served_total,served_high,served_low,dropped_total,dropped_high,dropped_low,replaced_low,loss_probability_total,loss_probability_high,loss_probability_low,replacement_probability_low,throughput_total,throughput_high,throughput_low,server_utilization,mean_system_occupancy,mean_queue_occupancy,mean_waiting_time,mean_system_time,mean_service_time,p50_system_time,p95_system_time,p99_system_time,mean_waiting_time_high,mean_waiting_time_low,mean_system_time_high,mean_system_time_low,little_law_error_abs,little_law_error_rel,mean_residence_time_admitted,departed_admitted_total,admitted_departure_rate,little_law_error_admitted
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,28,5502056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,179552,54101,125451,179552,54101,125451,179547,54100,125447,0,0,0,0,0.0,0.0,0.0,0.0,199.49666666666667,60.111111111111114,139.38555555555556,0.7960683162855593,3.876088017435068,3.0800197011495043,0.015438475318333552,0.019428771960751472,0.003990296642417979,0.01079181730742107,0.06851262618260136,0.11203890466810437,0.004206390789369399,0.020282399629134126,0.00823673942323968,0.024255423536950343,0.00011277383835173183,2.9094756838457427e-05,0.019428771960751472,179547,199.49666666666667,0.00011277383835173183
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,base,29,5503056,200.0,250.0,0.8,,,0.3,1,exponential,1000.0,100.0,900.0,180259,54085,126174,180259,54085,126174,180249,54085,126164,0,0,0,0,0.0,0.0,0.0,0.0,200.27666666666667,60.09444444444444,140.1822222222222,0.7994616912158381,4.010097045811774,3.2106353545959507,0.01602908842603638,0.020020782044894384,0.003991693618857247,0.011024474232954162,0.07105042822604449,0.11897787674507068,0.0042131788204002344,0.02109442775437795,0.008212998207260049,0.02508263795354025,0.0004015538004766839,0.00010013568147835094,0.020020782044894384,180249,200.27666666666667,0.0004015538004766839
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,rho_0_50,0,5473306,125.0,250.0,0.5,,,0.3,1,exponential,1000.0,100.0,900.0,112563,33662,78901,112563,33662,78901,112555,33658,78897,0,0,0,0,0.0,0.0,0.0,0.0,125.06111111111112,37.397777777777776,87.66333333333333,0.5028425677097766,1.01854459361249,0.5157020259027133,0.004121584813761162,0.008142157018043404,0.0040205722042822405,0.005412214508737634,0.025339079554254306,0.04188209601433855,0.0024301875843681423,0.004843146444075499,0.0064556539538202975,0.008861630764011202,0.00027739009485072685,0.0002723396664125451,0.008142157018043404,112555,125.06111111111112,0.00027739009485072685
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,rho_0_50,1,5474306,125.0,250.0,0.5,,,0.3,1,exponential,1000.0,100.0,900.0,112337,33627,78710,112337,33627,78710,112337,33627,78710,0,0,0,0,0.0,0.0,0.0,0.0,124.81888888888889,37.36333333333334,87.45555555555555,0.4983036285750544,1.0031751376193467,0.5048715090442922,0.00404483258534466,0.008037045887440575,0.00399221330209586,0.005366716038224695,0.024700052649563986,0.041897746020081277,0.00236401393637136,0.004762922900539999,0.0064027389127044474,0.00873526518155126,2.220446049250313e-16,2.2134181420401768e-16,0.008037045887440575,112337,124.81888888888889,2.220446049250313e-16
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,rho_0_50,2,5475306,125.0,250.0,0.5,,,0.3,1,exponential,1000.0,100.0,900.0,112467,33867,78600,112467,33867,78600,112467,33867,78600,0,0,0,0,0.0,0.0,0.0,0.0,124.96333333333334,37.63,87.33333333333333,0.49894315958002466,0.9866941660133146,0.48775100643329,0.0039031529763393796,0.007895869449811797,0.003992716473472431,0.005321455547687037,0.024175205091330552,0.03943798838517436,0.0023256492242923594,0.0045828644212576545,0.006347984717183704,0.008562818714950671,3.3306690738754696e-16,3.3755840346486095e-16,0.007895869449811797,112467,124.96333333333334,3.3306690738754696e-16
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,rho_0_50,3,5476306,125.0,250.0,0.5,,,0.3,1,exponential,1000.0,100.0,900.0,112093,33508,78585,112093,33508,78585,112093,33508,78585,0,0,0,0,0.0,0.0,0.0,0.0,124.54777777777778,37.23111111111111,87.31666666666666,0.4995344885794471,0.9873092043942678,0.4877747158148207,0.003916366269377558,0.007927150651673412,0.004010784382295804,0.005357548124607092,0.02422170720608392,0.039839352863973575,0.002348466610936079,0.004584905834880607,0.006342419869078904,0.008602866870585124,2.0661868138649453e-07,2.0927454182224387e-07,0.007927150651673412,112093,124.54777777777778,2.0661868138649453e-07
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,rho_0_50,4,5477306,125.0,250.0,0.5,,,0.3,1,exponential,1000.0,100.0,900.0,112895,33737,79158,112895,33737,79158,112895,33737,79158,0,0,0,0,0.0,0.0,0.0,0.0,125.43888888888888,37.48555555555556,87.95333333333333,0.5002563362646338,0.9917698633291967,0.49151352706456297,0.003918275823882418,0.00790614665790028,0.003987870834017617,0.005309850281378203,0.024515483788775327,0.0404964905297993,0.0022998552263328556,0.004608043828373809,0.006258399837891351,0.008608413446685257,3.161116958327881e-05,3.1873492785075845e-05,0.00790614665790028,112895,125.43888888888888,3.161116958327881e-05
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,rho_0_50,5,5478306,125.0,250.0,0.5,,,0.3,1,exponential,1000.0,100.0,900.0,112502,33719,78783,112502,33719,78783,112500,33717,78783,0,0,0,0,0.0,0.0,0.0,0.0,125.0,37.46333333333333,87.53666666666666,0.5012731836131175,0.99288018788663,0.49160700427351256,0.0039328536051855545,0.007943025639360151,0.004010172034174721,0.005340362275489952,0.024251381506650873,0.039922216293006726,0.0023627466812418704,0.004604817038345109,0.0063458426904765474,0.008626576881220812,1.98296661113595e-06,1.9971862016470925e-06,0.007943025639360151,112500,125.0,1.98296661113595e-06
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,rho_0_50,6,5479306,125.0,250.0,0.5,,,0.3,1,exponential,1000.0,100.0,900.0,112612,33803,78809,112612,33803,78809,112612,33803,78809,0,0,0,0,0.0,0.0,0.0,0.0,125.12444444444445,37.55888888888889,87.56555555555556,0.4989246884018401,1.0010353250620927,0.5021106366602526,0.004012890038310547,0.008000301718540579,0.003987411680230121,0.0053082172211489365,0.02497743217537049,0.04096022406497923,0.002400477933134803,0.004704490824911769,0.006395644536189819,0.008688576239661298,2.0171417685066473e-06,2.01505553101388e-06,0.008000301718540579,112612,125.12444444444445,2.0171417685066473e-06
Filas com Prioridade e sem Preempção,prioridade_sem_preempcao,rho_0_50,7,5480306,125.0,250.0,0.5,,,0.3,1,exponential,1000.0,100.0,900.0,112492,33683,78809,112492,33683,78809,112492,33683,78809,0,0,0,0,0.0,0.0,0.0,0.0,124.99111111111111,37.425555555555555,87.56555555555556,0.5014380901114648,1.0051170940314735,0.5036790039200087,0.004029718589126408,0.008041508592862836,0.004011790003736518,0.005416248367168919,0.024685155541564533,0.041285121577362804,0.002395519529681207,0.004728175959722313,0.006423007781372647,0.008733256525629705,0.0,0.0,0.008041508592862836,112492,124.99111111111111,0.0
